ValueDate,Hourcet,Cons,month,Wind,Solar
2019-02-18,24,61731.8,2,17254.1,0.0
2019-02-19,1,56637.7,2,17981.2,0.0
2019-02-19,2,54891.8,2,18240.6,0.0
2019-02-19,3,54108.5,2,18978.9,0.0
2019-02-19,4,54344.4,2,20253.0,0.0
2019-02-19,5,55694.7,2,21116.1,0.0
2019-02-19,6,59191.7,2,21950.7,0.0
2019-02-19,7,66898.8,2,22750.1,0.0
2019-02-19,8,72424.1,2,23322.8,307.7
2019-02-19,9,75306.5,2,23612.0,3114.0
2019-02-19,10,75093.8,2,23673.2,6446.4
2019-02-19,11,74496.7,2,24955.0,9046.9
2019-02-19,12,75104.7,2,26184.5,10311.0
2019-02-19,13,73905.6,2,27916.6,11427.9
2019-02-19,14,72965.2,2,29220.7,10327.7
2019-02-19,15,71829.4,2,28443.0,8391.3
2019-02-19,16,71654.2,2,27247.7,5654.5
2019-02-19,17,70670.3,2,26171.8,2466.6
2019-02-19,18,72816.8,2,24187.9,383.9
2019-02-19,19,76049.4,2,22434.0,0.0
2019-02-19,20,75436.3,2,21766.5,0.0
2019-02-19,21,71378.2,2,21452.0,0.0
2019-02-19,22,67666.7,2,21139.7,0.0
2019-02-19,23,64239.1,2,20368.8,0.0
2019-02-19,24,59683.5,2,20092.8,0.0
2019-02-20,1,55811.9,2,22222.8,0.0
2019-02-20,2,53843.9,2,21851.4,0.0
2019-02-20,3,53096.8,2,21539.1,0.0
2019-02-20,4,53548.6,2,20406.2,0.0
2019-02-20,5,55029.4,2,18760.9,0.0
2019-02-20,6,58466.8,2,17527.3,0.0
2019-02-20,7,66211.7,2,16489.9,0.0
2019-02-20,8,72115.6,2,15435.1,217.5
2019-02-20,9,75537.8,2,14457.3,1925.3
2019-02-20,10,75183.2,2,13865.6,4747.3
2019-02-20,11,75185.7,2,13908.2,7535.3
2019-02-20,12,75670.4,2,15157.2,8864.5
2019-02-20,13,74173.4,2,15596.1,9333.9
2019-02-20,14,73229.0,2,15744.3,8182.2
2019-02-20,15,72080.8,2,15425.8,6455.8
2019-02-20,16,71342.6,2,14121.1,4149.2
2019-02-20,17,70449.5,2,12981.1,2014.7
2019-02-20,18,72425.1,2,12543.8,360.1
2019-02-20,19,75748.5,2,12714.3,0.0
2019-02-20,20,75157.3,2,13483.0,0.0
2019-02-20,21,70957.4,2,14557.9,0.0
2019-02-20,22,67409.4,2,15394.7,0.0
2019-02-20,23,63972.9,2,15646.3,0.0
2019-02-20,24,59332.6,2,15731.7,0.0
2019-02-21,1,55593.2,2,15055.8,0.0
2019-02-21,2,53805.3,2,15665.6,0.0
2019-02-21,3,53307.4,2,16260.2,0.0
2019-02-21,4,53688.0,2,16887.0,0.0
2019-02-21,5,55096.9,2,17200.0,0.0
2019-02-21,6,58517.8,2,17501.9,0.0
2019-02-21,7,66159.8,2,17655.7,0.0
2019-02-21,8,71814.8,2,17926.8,317.2
2019-02-21,9,74517.7,2,17997.0,2709.7
2019-02-21,10,74168.7,2,17134.9,5825.5
2019-02-21,11,74226.4,2,17188.9,8848.2
2019-02-21,12,74761.3,2,18432.7,10706.0
2019-02-21,13,73480.6,2,20267.9,10859.2
2019-02-21,14,72512.7,2,22017.2,8464.7
2019-02-21,15,71517.7,2,20923.1,7052.8
2019-02-21,16,71054.5,2,18312.6,4144.1
2019-02-21,17,70147.3,2,16949.3,2127.3
2019-02-21,18,71882.2,2,16164.0,369.2
2019-02-21,19,75136.6,2,15361.6,0.0
2019-02-21,20,74524.3,2,15314.2,0.0
2019-02-21,21,70415.8,2,15351.6,0.0
2019-02-21,22,66744.5,2,14998.5,0.0
2019-02-21,23,63436.1,2,14865.3,0.0
2019-02-21,24,58959.8,2,14960.6,0.0
2019-02-22,1,55617.6,2,12079.5,0.0
2019-02-22,2,53694.3,2,11850.8,0.0
2019-02-22,3,52758.6,2,11444.2,0.0
2019-02-22,4,53115.0,2,11023.2,0.0
2019-02-22,5,54525.4,2,10882.6,0.0
2019-02-22,6,58073.1,2,11065.6,0.0
2019-02-22,7,65260.4,2,10545.0,0.0
2019-02-22,8,71445.5,2,10429.8,122.6
2019-02-22,9,75414.8,2,10644.3,1237.7
2019-02-22,10,75522.0,2,10278.2,3364.0
2019-02-22,11,75501.5,2,9100.3,5352.5
2019-02-22,12,75794.2,2,7809.2,7146.0
2019-02-22,13,74369.7,2,7462.1,9078.3
2019-02-22,14,72608.5,2,6668.9,9176.6
2019-02-22,15,71058.3,2,5621.0,7331.4
2019-02-22,16,70311.0,2,5720.2,4980.9
2019-02-22,17,69645.0,2,6346.3,2689.4
2019-02-22,18,71627.3,2,7560.1,443.6
2019-02-22,19,74837.1,2,8990.8,0.0
2019-02-22,20,73661.7,2,10324.5,0.0
2019-02-22,21,68957.9,2,11558.4,0.0
2019-02-22,22,65171.5,2,13123.8,0.0
2019-02-22,23,62379.3,2,14238.7,0.0
2019-02-22,24,58702.0,2,14819.0,0.0
2019-02-23,1,54081.9,2,14203.1,0.0
2019-02-23,2,52075.5,2,13664.2,0.0
2019-02-23,3,51062.7,2,13514.1,0.0
2019-02-23,4,51076.4,2,12242.0,0.0
2019-02-23,5,51452.1,2,10914.0,0.0
2019-02-23,6,51920.1,2,10369.5,0.0
2019-02-23,7,52372.1,2,10354.6,0.0
2019-02-23,8,55084.9,2,10357.7,586.4
2019-02-23,9,59854.8,2,9458.1,5590.7
2019-02-23,10,62228.3,2,7713.7,11742.9
2019-02-23,11,63132.3,2,6309.0,16468.3
2019-02-23,12,64136.0,2,5590.5,19441.4
2019-02-23,13,62957.7,2,4956.1,20095.0
2019-02-23,14,60359.5,2,4587.9,19065.6
2019-02-23,15,58412.3,2,4455.5,16053.5
2019-02-23,16,58294.9,2,4385.8,11217.8
2019-02-23,17,58333.9,2,5155.7,5447.3
2019-02-23,18,61158.9,2,7404.2,769.1
2019-02-23,19,65621.1,2,10887.3,0.0
